x,y,z
-8.389345092773437784e+01,3.369451370239258381e+01,-6.698659420013427734e+00
-8.379345092773436932e+01,3.369451370239258381e+01,-6.693208694458007812e+00
-8.369345092773437500e+01,3.369451370239258381e+01,-6.689590454101562500e+00
-8.359345092773438068e+01,3.369451370239258381e+01,-6.689169406890869141e+00
-8.349345092773437216e+01,3.369451370239258381e+01,-6.688644409179687500e+00
-8.339345092773437784e+01,3.369451370239258381e+01,-6.688146114349365234e+00
-8.329345092773436932e+01,3.369451370239258381e+01,-6.687815189361572266e+00
-8.319345092773437500e+01,3.369451370239258381e+01,-6.686220169067382812e+00
-8.309345092773438068e+01,3.369451370239258381e+01,-6.682892799377441406e+00
-8.299345092773437216e+01,3.369451370239258381e+01,-6.679598808288574219e+00
-8.289345092773437784e+01,3.369451370239258381e+01,-6.676289558410644531e+00
-8.279345092773436932e+01,3.369451370239258381e+01,-6.673871517181396484e+00
-8.269345092773437500e+01,3.369451370239258381e+01,-6.671889781951904297e+00
-8.259345092773438068e+01,3.369451370239258381e+01,-6.671526908874511719e+00
-8.249345092773437216e+01,3.369451370239258381e+01,-6.670717716217041016e+00
-8.239345092773437784e+01,3.369451370239258381e+01,-6.670017242431640625e+00
-8.229345092773436932e+01,3.369451370239258381e+01,-6.669453144073486328e+00
-8.219345092773437500e+01,3.369451370239258381e+01,-6.668650627136230469e+00
-8.209345092773438068e+01,3.369451370239258381e+01,-6.668040275573730469e+00
-8.199345092773437216e+01,3.369451370239258381e+01,-6.667399406433105469e+00
-8.189345092773437784e+01,3.369451370239258381e+01,-6.666599273681640625e+00
-8.179345092773436932e+01,3.369451370239258381e+01,-6.665745258331298828e+00
-8.169345092773437500e+01,3.369451370239258381e+01,-6.665131568908691406e+00
-8.159345092773438068e+01,3.369451370239258381e+01,-6.664382457733154297e+00
-8.149345092773437216e+01,3.369451370239258381e+01,-6.663626670837402344e+00
-8.139345092773437784e+01,3.369451370239258381e+01,-6.662768363952636719e+00
-8.129345092773436932e+01,3.369451370239258381e+01,-6.661957740783691406e+00
-8.119345092773437500e+01,3.369451370239258381e+01,-6.661358833312988281e+00
-8.109345092773438068e+01,3.369451370239258381e+01,-6.660457611083984375e+00
-8.099345092773437216e+01,3.369451370239258381e+01,-6.659633159637451172e+00
-8.089345092773437784e+01,3.369451370239258381e+01,-6.659265518188476562e+00
-8.079345092773436932e+01,3.369451370239258381e+01,-6.659301280975341797e+00
-8.069345092773437500e+01,3.369451370239258381e+01,-6.659425735473632812e+00
-8.059345092773438068e+01,3.369451370239258381e+01,-6.659674167633056641e+00
-8.049345092773437216e+01,3.369451370239258381e+01,-6.660004138946533203e+00
-8.039345092773437784e+01,3.369451370239258381e+01,-6.659053802490234375e+00
-8.029345092773436932e+01,3.369451370239258381e+01,-6.657169818878173828e+00
-8.019345092773437500e+01,3.369451370239258381e+01,-6.656079292297363281e+00
-8.009345092773438068e+01,3.369451370239258381e+01,-6.655419826507568359e+00
-7.999345092773437216e+01,3.369451370239258381e+01,-6.654821395874023438e+00
-7.989345092773437784e+01,3.369451370239258381e+01,-6.655166149139404297e+00
-7.979345092773436932e+01,3.369451370239258381e+01,-6.655364990234375000e+00
-7.969345092773437500e+01,3.369451370239258381e+01,-6.655807018280029297e+00
-7.959345092773438068e+01,3.369451370239258381e+01,-6.656400680541992188e+00
-7.949345092773437216e+01,3.369451370239258381e+01,-6.657135486602783203e+00
-7.939345092773437784e+01,3.369451370239258381e+01,-6.657724380493164062e+00
-7.929345092773436932e+01,3.369451370239258381e+01,-6.657112598419189453e+00
-7.919345092773437500e+01,3.369451370239258381e+01,-6.656128883361816406e+00
-7.909345092773438068e+01,3.369451370239258381e+01,-6.655204772949218750e+00
-7.899345092773437216e+01,3.369451370239258381e+01,-6.654356956481933594e+00
-7.889345092773437784e+01,3.369451370239258381e+01,-6.653480052947998047e+00
-7.879345092773436932e+01,3.369451370239258381e+01,-6.653001785278320312e+00
-7.869345092773437500e+01,3.369451370239258381e+01,-6.652068138122558594e+00
-7.859345092773438068e+01,3.369451370239258381e+01,-6.650856494903564453e+00
-7.849345092773437216e+01,3.369451370239258381e+01,-6.649795055389404297e+00
-7.839345092773437784e+01,3.369451370239258381e+01,-6.649144172668457031e+00
-7.829345092773436932e+01,3.369451370239258381e+01,-6.648358345031738281e+00
-7.819345092773437500e+01,3.369451370239258381e+01,-6.647656440734863281e+00
-7.809345092773438068e+01,3.369451370239258381e+01,-6.647216320037841797e+00
-7.799345092773437216e+01,3.369451370239258381e+01,-6.647216796875000000e+00
-7.789345092773437784e+01,3.369451370239258381e+01,-6.647143840789794922e+00
-7.779345092773436932e+01,3.369451370239258381e+01,-6.647137641906738281e+00
-7.769345092773437500e+01,3.369451370239258381e+01,-6.647174358367919922e+00
-7.759345092773438068e+01,3.369451370239258381e+01,-6.645245552062988281e+00
-7.749345092773437216e+01,3.369451370239258381e+01,-6.642431259155273438e+00
-7.739345092773437784e+01,3.369451370239258381e+01,-6.640592575073242188e+00
-7.729345092773436932e+01,3.369451370239258381e+01,-6.639160633087158203e+00
-7.719345092773437500e+01,3.369451370239258381e+01,-6.639437675476074219e+00
-7.709345092773438068e+01,3.369451370239258381e+01,-6.640542984008789062e+00
-7.699345092773437216e+01,3.369451370239258381e+01,-6.641403675079345703e+00
-7.689345092773437784e+01,3.369451370239258381e+01,-6.640043735504150391e+00
-7.679345092773436932e+01,3.369451370239258381e+01,-6.636756896972656250e+00
-7.669345092773437500e+01,3.369451370239258381e+01,-6.633664131164550781e+00
-7.659345092773438068e+01,3.369451370239258381e+01,-6.629478931427001953e+00
-7.649345092773437216e+01,3.369451370239258381e+01,-6.624989986419677734e+00
-7.639345092773437784e+01,3.369451370239258381e+01,-6.623734474182128906e+00
-7.629345092773436932e+01,3.369451370239258381e+01,-6.623923301696777344e+00
-7.619345092773437500e+01,3.369451370239258381e+01,-6.624417304992675781e+00
-7.609345092773438068e+01,3.369451370239258381e+01,-6.624983787536621094e+00
-7.599345092773437216e+01,3.369451370239258381e+01,-6.625583648681640625e+00
-7.589345092773437784e+01,3.369451370239258381e+01,-6.625991821289062500e+00
-7.579345092773436932e+01,3.369451370239258381e+01,-6.626400470733642578e+00
-7.569345092773437500e+01,3.369451370239258381e+01,-6.626998901367187500e+00
-7.559345092773438068e+01,3.369451370239258381e+01,-6.627247810363769531e+00
-7.549345092773437216e+01,3.369451370239258381e+01,-6.627216815948486328e+00
-7.539345092773437784e+01,3.369451370239258381e+01,-6.626419067382812500e+00
-7.529345092773436932e+01,3.369451370239258381e+01,-6.625658988952636719e+00
-7.519345092773437500e+01,3.369451370239258381e+01,-6.624748229980468750e+00
-7.509345092773438068e+01,3.369451370239258381e+01,-6.623795032501220703e+00
-7.499345092773437216e+01,3.369451370239258381e+01,-6.622986793518066406e+00
-7.489345092773437784e+01,3.369451370239258381e+01,-6.622267723083496094e+00
-7.479345092773436932e+01,3.369451370239258381e+01,-6.621879577636718750e+00
-7.469345092773437500e+01,3.369451370239258381e+01,-6.621302604675292969e+00
-7.459345092773438068e+01,3.369451370239258381e+01,-6.620923519134521484e+00
-7.449345092773437216e+01,3.369451370239258381e+01,-6.620607852935791016e+00
-7.439345092773437784e+01,3.369451370239258381e+01,-6.620464801788330078e+00
-7.429345092773436932e+01,3.369451370239258381e+01,-6.620020866394042969e+00
-7.419345092773437500e+01,3.369451370239258381e+01,-6.619840621948242188e+00
-7.409345092773438068e+01,3.369451370239258381e+01,-6.619644165039062500e+00
-7.399345092773437216e+01,3.369451370239258381e+01,-6.619603633880615234e+00
-7.389345092773437784e+01,3.369451370239258381e+01,-6.619529247283935547e+00
-7.379345092773436932e+01,3.369451370239258381e+01,-6.619570255279541016e+00
-7.369345092773437500e+01,3.369451370239258381e+01,-6.619686126708984375e+00
-7.359345092773438068e+01,3.369451370239258381e+01,-6.619891643524169922e+00
-7.349345092773437216e+01,3.369451370239258381e+01,-6.620214939117431641e+00
-7.339345092773437784e+01,3.369451370239258381e+01,-6.618463993072509766e+00
-7.329345092773436932e+01,3.369451370239258381e+01,-6.616794586181640625e+00
-7.319345092773437500e+01,3.369451370239258381e+01,-6.615054607391357422e+00
-7.309345092773438068e+01,3.369451370239258381e+01,-6.613729953765869141e+00
-7.299345092773437216e+01,3.369451370239258381e+01,-6.612548351287841797e+00
-7.289345092773437784e+01,3.369451370239258381e+01,-6.612741470336914062e+00
-7.279345092773436932e+01,3.369451370239258381e+01,-6.613218307495117188e+00
-7.269345092773437500e+01,3.369451370239258381e+01,-6.613634586334228516e+00
-7.259345092773438068e+01,3.369451370239258381e+01,-6.613852977752685547e+00
-7.249345092773437216e+01,3.369451370239258381e+01,-6.612676620483398438e+00
-7.239345092773437784e+01,3.369451370239258381e+01,-6.611372470855712891e+00
-7.229345092773436932e+01,3.369451370239258381e+01,-6.610062599182128906e+00
-7.219345092773437500e+01,3.369451370239258381e+01,-6.608858108520507812e+00
-7.209345092773438068e+01,3.369451370239258381e+01,-6.607885837554931641e+00
-7.199345092773437216e+01,3.369451370239258381e+01,-6.606781005859375000e+00
-7.189345092773437784e+01,3.369451370239258381e+01,-6.606355667114257812e+00
-7.179345092773436932e+01,3.369451370239258381e+01,-6.606303215026855469e+00
-7.169345092773437500e+01,3.369451370239258381e+01,-6.606373310089111328e+00
-7.159345092773438068e+01,3.369451370239258381e+01,-6.606616973876953125e+00
-7.149345092773437216e+01,3.369451370239258381e+01,-6.606929302215576172e+00
-7.139345092773437784e+01,3.369451370239258381e+01,-6.607863426208496094e+00
-7.129345092773436932e+01,3.369451370239258381e+01,-6.608250141143798828e+00
-7.119345092773437500e+01,3.369451370239258381e+01,-6.608947277069091797e+00
-7.109345092773438068e+01,3.369451370239258381e+01,-6.607985973358154297e+00
-7.099345092773437216e+01,3.369451370239258381e+01,-6.606515884399414062e+00
-7.089345092773437784e+01,3.369451370239258381e+01,-6.602059841156005859e+00
-7.079345092773436932e+01,3.369451370239258381e+01,-6.599608898162841797e+00
-7.069345092773437500e+01,3.369451370239258381e+01,-6.598248004913330078e+00
-7.059345092773438068e+01,3.369451370239258381e+01,-6.596037387847900391e+00
-7.049345092773437216e+01,3.379451370239257812e+01,-6.593320369720458984e+00
-7.039345092773436363e+01,3.379451370239257812e+01,-6.591939926147460938e+00
-7.029345092773436932e+01,3.379451370239257812e+01,-6.590123653411865234e+00
-7.019345092773437500e+01,3.379451370239257812e+01,-6.587248802185058594e+00
-7.009345092773438068e+01,3.379451370239257812e+01,-6.583903312683105469e+00
-6.999345092773437216e+01,3.379451370239257812e+01,-6.581481456756591797e+00
-6.989345092773436363e+01,3.379451370239257812e+01,-6.578296661376953125e+00
-6.979345092773436932e+01,3.379451370239257812e+01,-6.577357292175292969e+00
-6.969345092773437500e+01,3.379451370239257812e+01,-6.576461791992187500e+00
-6.959345092773438068e+01,3.379451370239257812e+01,-6.574592590332031250e+00
-6.949345092773437216e+01,3.379451370239257812e+01,-6.572823524475097656e+00
-6.939345092773436363e+01,3.379451370239257812e+01,-6.569723129272460938e+00
-6.929345092773436932e+01,3.379451370239257812e+01,-6.567139625549316406e+00
-6.919345092773437500e+01,3.379451370239257812e+01,-6.564805030822753906e+00
-6.909345092773438068e+01,3.379451370239257812e+01,-6.562483787536621094e+00
-6.899345092773437216e+01,3.379451370239257812e+01,-6.560303211212158203e+00
-6.889345092773436363e+01,3.379451370239257812e+01,-6.558179855346679688e+00
-6.879345092773436932e+01,3.379451370239257812e+01,-6.555325984954833984e+00
-6.869345092773437500e+01,3.379451370239257812e+01,-6.549496173858642578e+00
-6.859345092773438068e+01,3.379451370239257812e+01,-6.543236255645751953e+00
-6.849345092773437216e+01,3.379451370239257812e+01,-6.539595603942871094e+00
-6.839345092773436363e+01,3.379451370239257812e+01,-6.534129142761230469e+00
-6.829345092773436932e+01,3.379451370239257812e+01,-6.529866218566894531e+00
-6.819345092773437500e+01,3.379451370239257812e+01,-6.526627540588378906e+00
-6.809345092773438068e+01,3.379451370239257812e+01,-6.525390625000000000e+00
-6.799345092773437216e+01,3.379451370239257812e+01,-6.523852825164794922e+00
-6.789345092773436363e+01,3.379451370239257812e+01,-6.522702693939208984e+00
-6.779345092773436932e+01,3.379451370239257812e+01,-6.521259784698486328e+00
-6.769345092773437500e+01,3.379451370239257812e+01,-6.519308567047119141e+00
-6.759345092773438068e+01,3.379451370239257812e+01,-6.517503261566162109e+00
-6.749345092773437216e+01,3.379451370239257812e+01,-6.516010761260986328e+00
-6.739345092773436363e+01,3.379451370239257812e+01,-6.514334201812744141e+00
-6.729345092773436932e+01,3.379451370239257812e+01,-6.513027191162109375e+00
-6.719345092773437500e+01,3.379451370239257812e+01,-6.511018276214599609e+00
-6.709345092773438068e+01,3.379451370239257812e+01,-6.509781837463378906e+00
-6.699345092773437216e+01,3.379451370239257812e+01,-6.508929252624511719e+00
-6.689345092773436363e+01,3.379451370239257812e+01,-6.507801532745361328e+00
-6.679345092773436932e+01,3.379451370239257812e+01,-6.506816387176513672e+00
-6.669345092773437500e+01,3.379451370239257812e+01,-6.505674839019775391e+00
-6.659345092773438068e+01,3.379451370239257812e+01,-6.504647254943847656e+00
-6.659345092773438068e+01,3.379451370239257812e+01,-6.504647254943847656e+00
-6.649345092773437216e+01,3.379451370239257812e+01,-6.503221035003662109e+00
-6.639345092773436363e+01,3.379451370239257812e+01,-6.501736640930175781e+00
-6.629345092773436932e+01,3.379451370239257812e+01,-6.498720645904541016e+00
-6.619345092773437500e+01,3.389451370239257955e+01,-6.495230197906494141e+00
-6.609345092773438068e+01,3.399451370239258097e+01,-6.491106510162353516e+00
-6.599345092773437216e+01,3.409451370239258239e+01,-6.486394405364990234e+00
-6.589345092773436363e+01,3.419451370239258381e+01,-6.483317852020263672e+00
-6.579345092773436932e+01,3.419451370239258381e+01,-6.480101585388183594e+00
-6.569345092773437500e+01,3.419451370239258381e+01,-6.478102207183837891e+00
-6.559345092773438068e+01,3.419451370239258381e+01,-6.477426528930664062e+00
-6.549345092773437216e+01,3.419451370239258381e+01,-6.476569652557373047e+00
-6.539345092773436363e+01,3.419451370239258381e+01,-6.476058006286621094e+00
-6.529345092773436932e+01,3.419451370239258381e+01,-6.475026130676269531e+00
-6.519345092773437500e+01,3.419451370239258381e+01,-6.474208831787109375e+00
-6.509345092773438068e+01,3.419451370239258381e+01,-6.473286151885986328e+00
-6.499345092773437216e+01,3.419451370239258381e+01,-6.472346305847167969e+00
-6.489345092773436363e+01,3.419451370239258381e+01,-6.471482753753662109e+00
-6.479345092773436932e+01,3.419451370239258381e+01,-6.470371246337890625e+00
-6.469345092773437500e+01,3.419451370239258381e+01,-6.469352722167968750e+00
-6.459345092773438068e+01,3.419451370239258381e+01,-6.468285083770751953e+00
-6.449345092773437216e+01,3.419451370239258381e+01,-6.466980457305908203e+00
-6.439345092773436363e+01,3.419451370239258381e+01,-6.466063499450683594e+00
-6.429345092773436932e+01,3.419451370239258381e+01,-6.464968681335449219e+00
-6.419345092773437500e+01,3.419451370239258381e+01,-6.463858127593994141e+00
-6.409345092773438068e+01,3.419451370239258381e+01,-6.463077068328857422e+00
-6.399345092773437216e+01,3.419451370239258381e+01,-6.462169647216796875e+00
-6.389345092773437074e+01,3.419451370239258381e+01,-6.460566997528076172e+00
-6.379345092773436932e+01,3.419451370239258381e+01,-6.459271907806396484e+00
-6.369345092773437500e+01,3.419451370239258381e+01,-6.457726478576660156e+00
-6.359345092773437358e+01,3.419451370239258381e+01,-6.456560611724853516e+00
-6.349345092773437216e+01,3.419451370239258381e+01,-6.453826904296875000e+00
-6.339345092773437074e+01,3.419451370239258381e+01,-6.451354503631591797e+00
-6.329345092773436932e+01,3.419451370239258381e+01,-6.448806762695312500e+00
-6.319345092773437500e+01,3.419451370239258381e+01,-6.447085857391357422e+00
-6.309345092773437358e+01,3.419451370239258381e+01,-6.445653438568115234e+00
-6.299345092773437216e+01,3.419451370239258381e+01,-6.444853782653808594e+00
-6.289345092773437074e+01,3.419451370239258381e+01,-6.443680763244628906e+00
-6.279345092773436932e+01,3.419451370239258381e+01,-6.441985130310058594e+00
-6.269345092773437500e+01,3.419451370239258381e+01,-6.442423343658447266e+00
-6.259345092773437358e+01,3.419451370239258381e+01,-6.443646907806396484e+00
-6.249345092773437216e+01,3.419451370239258381e+01,-6.443932533264160156e+00
-6.239345092773437074e+01,3.419451370239258381e+01,-6.444998264312744141e+00
-6.229345092773436932e+01,3.419451370239258381e+01,-6.444980621337890625e+00
-6.219345092773437500e+01,3.419451370239258381e+01,-6.445491790771484375e+00
-6.209345092773437358e+01,3.419451370239258381e+01,-6.446500301361083984e+00
-6.199345092773437216e+01,3.419451370239258381e+01,-6.446888446807861328e+00
-6.189345092773437074e+01,3.419451370239258381e+01,-6.447070598602294922e+00
-6.179345092773436932e+01,3.419451370239258381e+01,-6.448313236236572266e+00
-6.169345092773437500e+01,3.419451370239258381e+01,-6.448920249938964844e+00
-6.159345092773437358e+01,3.419451370239258381e+01,-6.450473308563232422e+00
-6.149345092773437216e+01,3.419451370239258381e+01,-6.450531482696533203e+00
-6.139345092773437074e+01,3.419451370239258381e+01,-6.451427459716796875e+00
-6.129345092773436932e+01,3.419451370239258381e+01,-6.450265884399414062e+00
-6.119345092773437500e+01,3.419451370239258381e+01,-6.449981212615966797e+00
-6.109345092773437358e+01,3.419451370239258381e+01,-6.449891567230224609e+00
-6.099345092773437216e+01,3.419451370239258381e+01,-6.449742794036865234e+00
-6.089345092773437074e+01,3.419451370239258381e+01,-6.448594570159912109e+00
-6.079345092773436932e+01,3.419451370239258381e+01,-6.447352409362792969e+00
-6.069345092773437500e+01,3.419451370239258381e+01,-6.446653842926025391e+00
-6.059345092773437358e+01,3.419451370239258381e+01,-6.445733547210693359e+00
-6.049345092773437216e+01,3.419451370239258381e+01,-6.444864749908447266e+00
-6.039345092773437074e+01,3.419451370239258381e+01,-6.444633483886718750e+00
-6.029345092773436932e+01,3.419451370239258381e+01,-6.444475173950195312e+00
-6.019345092773437500e+01,3.419451370239258381e+01,-6.443603992462158203e+00
-6.009345092773437358e+01,3.419451370239258381e+01,-6.442622661590576172e+00
-5.999345092773437216e+01,3.419451370239258381e+01,-6.441589832305908203e+00
-5.989345092773437074e+01,3.419451370239258381e+01,-6.440357685089111328e+00
-5.979345092773436932e+01,3.419451370239258381e+01,-6.438487052917480469e+00
-5.969345092773437500e+01,3.419451370239258381e+01,-6.436813354492187500e+00
-5.959345092773437358e+01,3.419451370239258381e+01,-6.435574531555175781e+00
-5.949345092773437216e+01,3.419451370239258381e+01,-6.435095310211181641e+00
-5.939345092773437074e+01,3.419451370239258381e+01,-6.434745788574218750e+00
-5.929345092773436932e+01,3.419451370239258381e+01,-6.434550285339355469e+00
-5.919345092773437500e+01,3.419451370239258381e+01,-6.434546470642089844e+00
-5.909345092773437358e+01,3.419451370239258381e+01,-6.433970451354980469e+00
-5.899345092773437216e+01,3.419451370239258381e+01,-6.433614730834960938e+00
-5.889345092773437074e+01,3.419451370239258381e+01,-6.433659553527832031e+00
-5.879345092773436932e+01,3.419451370239258381e+01,-6.434025287628173828e+00
-5.869345092773437500e+01,3.419451370239258381e+01,-6.434278011322021484e+00
-5.859345092773437358e+01,3.419451370239258381e+01,-6.432491779327392578e+00
-5.849345092773437216e+01,3.419451370239258381e+01,-6.430244922637939453e+00
-5.839345092773437074e+01,3.419451370239258381e+01,-6.427679061889648438e+00
-5.829345092773436932e+01,3.419451370239258381e+01,-6.425692558288574219e+00
-5.819345092773437500e+01,3.419451370239258381e+01,-6.425050735473632812e+00
-5.809345092773437358e+01,3.419451370239258381e+01,-6.424675941467285156e+00
-5.799345092773437216e+01,3.419451370239258381e+01,-6.424057006835937500e+00
-5.789345092773437074e+01,3.419451370239258381e+01,-6.423461437225341797e+00
-5.779345092773436932e+01,3.419451370239258381e+01,-6.423069000244140625e+00
-5.769345092773437500e+01,3.419451370239258381e+01,-6.423034667968750000e+00
-5.759345092773437358e+01,3.419451370239258381e+01,-6.422915458679199219e+00
-5.749345092773437216e+01,3.419451370239258381e+01,-6.422400474548339844e+00
-5.739345092773437074e+01,3.419451370239258381e+01,-6.421757698059082031e+00
-5.729345092773436932e+01,3.419451370239258381e+01,-6.421666622161865234e+00
-5.719345092773437500e+01,3.419451370239258381e+01,-6.420668125152587891e+00
-5.709345092773437358e+01,3.419451370239258381e+01,-6.419480800628662109e+00
-5.699345092773437216e+01,3.419451370239258381e+01,-6.418315410614013672e+00
-5.689345092773437074e+01,3.419451370239258381e+01,-6.416872024536132812e+00
-5.679345092773436932e+01,3.419451370239258381e+01,-6.416256904602050781e+00
-5.669345092773437500e+01,3.419451370239258381e+01,-6.416137218475341797e+00
-5.659345092773437358e+01,3.419451370239258381e+01,-6.415882587432861328e+00
-5.649345092773437216e+01,3.419451370239258381e+01,-6.415781021118164062e+00
-5.639345092773437074e+01,3.419451370239258381e+01,-6.415839672088623047e+00
-5.629345092773436932e+01,3.419451370239258381e+01,-6.415822029113769531e+00
-5.619345092773437500e+01,3.419451370239258381e+01,-6.415122509002685547e+00
-5.609345092773437358e+01,3.419451370239258381e+01,-6.414491653442382812e+00
-5.599345092773437216e+01,3.419451370239258381e+01,-6.413679599761962891e+00
-5.589345092773437074e+01,3.419451370239258381e+01,-6.412958145141601562e+00
-5.579345092773436932e+01,3.419451370239258381e+01,-6.412620067596435547e+00
-5.569345092773437500e+01,3.419451370239258381e+01,-6.411712169647216797e+00
-5.559345092773437358e+01,3.419451370239258381e+01,-6.410643100738525391e+00
-5.549345092773437216e+01,3.419451370239258381e+01,-6.409961700439453125e+00
-5.539345092773437074e+01,3.419451370239258381e+01,-6.408892154693603516e+00
-5.529345092773436932e+01,3.419451370239258381e+01,-6.408094406127929688e+00
-5.519345092773437500e+01,3.419451370239258381e+01,-6.407459735870361328e+00
-5.509345092773437358e+01,3.419451370239258381e+01,-6.406425476074218750e+00
-5.499345092773437216e+01,3.419451370239258381e+01,-6.405541896820068359e+00
-5.489345092773437074e+01,3.419451370239258381e+01,-6.404660701751708984e+00
-5.479345092773436932e+01,3.419451370239258381e+01,-6.403962612152099609e+00
-5.469345092773437500e+01,3.419451370239258381e+01,-6.402747154235839844e+00
-5.459345092773437358e+01,3.419451370239258381e+01,-6.402192115783691406e+00
-5.449345092773437216e+01,3.419451370239258381e+01,-6.401689052581787109e+00
-5.439345092773437074e+01,3.419451370239258381e+01,-6.400413036346435547e+00
-5.429345092773436932e+01,3.419451370239258381e+01,-6.397019386291503906e+00
-5.419345092773437500e+01,3.419451370239258381e+01,-6.393536090850830078e+00
-5.409345092773437358e+01,3.419451370239258381e+01,-6.389901638031005859e+00
-5.399345092773437216e+01,3.429451370239257812e+01,-6.385472297668457031e+00
-5.389345092773437074e+01,3.429451370239257812e+01,-6.384376049041748047e+00
-5.379345092773436932e+01,3.429451370239257812e+01,-6.383528232574462891e+00
-5.369345092773437500e+01,3.429451370239257812e+01,-6.381026268005371094e+00
-5.359345092773437358e+01,3.429451370239257812e+01,-6.379274845123291016e+00
-5.349345092773437216e+01,3.429451370239257812e+01,-6.379150867462158203e+00
-5.339345092773437074e+01,3.429451370239257812e+01,-6.377909660339355469e+00
-5.329345092773436932e+01,3.429451370239257812e+01,-6.375668525695800781e+00
-5.319345092773437500e+01,3.429451370239257812e+01,-6.374332427978515625e+00
-5.309345092773437358e+01,3.429451370239257812e+01,-6.373608112335205078e+00
-5.299345092773437216e+01,3.429451370239257812e+01,-6.372332572937011719e+00
-5.289345092773437074e+01,3.429451370239257812e+01,-6.372078418731689453e+00
-5.279345092773436932e+01,3.429451370239257812e+01,-6.371394157409667969e+00
-5.269345092773437500e+01,3.429451370239257812e+01,-6.370608329772949219e+00
-5.259345092773437358e+01,3.429451370239257812e+01,-6.369950294494628906e+00
-5.249345092773437216e+01,3.429451370239257812e+01,-6.369423389434814453e+00
-5.239345092773437074e+01,3.429451370239257812e+01,-6.369084358215332031e+00
-5.229345092773436932e+01,3.429451370239257812e+01,-6.368530750274658203e+00
-5.219345092773437500e+01,3.429451370239257812e+01,-6.367718219757080078e+00
-5.209345092773437358e+01,3.429451370239257812e+01,-6.367170810699462891e+00
-5.199345092773437216e+01,3.429451370239257812e+01,-6.366459369659423828e+00
-5.189345092773437074e+01,3.429451370239257812e+01,-6.366003990173339844e+00
-5.179345092773436932e+01,3.429451370239257812e+01,-6.365962028503417969e+00
-5.169345092773437500e+01,3.429451370239257812e+01,-6.365878105163574219e+00
-5.159345092773437358e+01,3.429451370239257812e+01,-6.365687847137451172e+00
-5.149345092773437216e+01,3.429451370239257812e+01,-6.365539550781250000e+00
-5.139345092773437074e+01,3.429451370239257812e+01,-6.365420341491699219e+00
-5.129345092773436932e+01,3.429451370239257812e+01,-6.365295886993408203e+00
-5.119345092773437500e+01,3.429451370239257812e+01,-6.365242004394531250e+00
-5.109345092773437358e+01,3.429451370239257812e+01,-6.364391803741455078e+00
-5.099345092773437216e+01,3.429451370239257812e+01,-6.363673686981201172e+00
-5.089345092773437074e+01,3.429451370239257812e+01,-6.362979888916015625e+00
-5.079345092773436932e+01,3.429451370239257812e+01,-6.362314224243164062e+00
-5.069345092773437500e+01,3.429451370239257812e+01,-6.361430168151855469e+00
-5.059345092773437358e+01,3.429451370239257812e+01,-6.360984802246093750e+00
-5.049345092773437216e+01,3.429451370239257812e+01,-6.360531806945800781e+00
-5.039345092773437074e+01,3.429451370239257812e+01,-6.360279560089111328e+00
-5.029345092773436932e+01,3.429451370239257812e+01,-6.359984397888183594e+00
-5.019345092773437500e+01,3.429451370239257812e+01,-6.359643459320068359e+00
-5.009345092773437358e+01,3.429451370239257812e+01,-6.359379291534423828e+00
-4.999345092773437216e+01,3.429451370239257812e+01,-6.359083175659179688e+00
-4.989345092773437074e+01,3.429451370239257812e+01,-6.358520507812500000e+00
-4.979345092773436932e+01,3.429451370239257812e+01,-6.358047962188720703e+00
-4.969345092773437500e+01,3.429451370239257812e+01,-6.355651378631591797e+00
-4.959345092773437358e+01,3.429451370239257812e+01,-6.355405330657958984e+00
-4.949345092773437216e+01,3.429451370239257812e+01,-6.356281757354736328e+00
-4.939345092773437074e+01,3.429451370239257812e+01,-6.354679107666015625e+00
-4.929345092773436932e+01,3.429451370239257812e+01,-6.351710796356201172e+00
-4.919345092773437500e+01,3.429451370239257812e+01,-6.349739551544189453e+00
-4.909345092773437358e+01,3.429451370239257812e+01,-6.348085880279541016e+00
-4.899345092773437216e+01,3.429451370239257812e+01,-6.347181797027587891e+00
-4.889345092773437074e+01,3.429451370239257812e+01,-6.347270011901855469e+00
-4.879345092773436932e+01,3.429451370239257812e+01,-6.347522258758544922e+00
-4.869345092773437500e+01,3.429451370239257812e+01,-6.347744941711425781e+00
-4.859345092773437358e+01,3.429451370239257812e+01,-6.348031044006347656e+00
-4.849345092773437216e+01,3.429451370239257812e+01,-6.348658084869384766e+00
-4.839345092773437074e+01,3.429451370239257812e+01,-6.347391128540039062e+00
-4.829345092773436932e+01,3.429451370239257812e+01,-6.346050262451171875e+00
-4.819345092773437500e+01,3.429451370239257812e+01,-6.345541000366210938e+00
-4.809345092773437358e+01,3.429451370239257812e+01,-6.343785762786865234e+00
-4.799345092773437216e+01,3.429451370239257812e+01,-6.341838359832763672e+00
-4.789345092773437074e+01,3.429451370239257812e+01,-6.340568065643310547e+00
-4.779345092773436932e+01,3.439451370239257955e+01,-6.339494228363037109e+00
-4.769345092773437500e+01,3.439451370239257955e+01,-6.338107109069824219e+00
-4.759345092773437358e+01,3.439451370239257955e+01,-6.335345268249511719e+00
-4.749345092773437216e+01,3.439451370239257955e+01,-6.332544326782226562e+00
-4.739345092773437074e+01,3.439451370239257955e+01,-6.330425739288330078e+00
-4.729345092773436932e+01,3.439451370239257955e+01,-6.328032970428466797e+00
